ID,V2,V5,V6,DrivingStyle
DR_41897,482,1951,2,2
DR_53032,486,1285,2,2
DR_39480,556,2188,2,1
DR_65938,554,1134,2,2
DR_57099,490,1716,2,2
DR_40543,563,2008,2,2
DR_40620,528,2310,2,2
DR_71085,575,1747,2,2
DR_41906,525,2018,2,2
DR_46793,559,1939,2,1
DR_71841,559,2222,2,2
DR_55544,550,1503,2,2
DR_37082,604,1901,2,2
DR_55568,554,1920,2,2
DR_72408,523,2160,2,2
DR_35816,580,1807,2,3
DR_26151,570,1302,2,1
DR_34248,562,1999,2,3
DR_74325,560,2006,2,3
DR_70470,552,2523,2,1
DR_20916,562,2449,2,3
DR_15974,589,1529,2,3
DR_70704,542,1845,2,3
DR_12973,539,1703,2,2
DR_41639,515,1255,2,2
DR_70925,561,2166,2,3
DR_39905,555,1998,2,3
DR_41488,552,2296,2,3
DR_25209,535,1451,2,3
DR_73028,563,1620,2,3
DR_70555,551,1823,2,1
DR_21098,554,1683,2,3
DR_35637,567,2011,2,2
DR_10275,535,2417,2,3
DR_28752,599,2578,2,3
DR_62330,520,1712,2,2
DR_42992,588,1822,2,3
DR_42092,574,1805,2,3
DR_68156,531,1449,2,1
DR_5844,569,2012,2,3
DR_36966,563,1496,2,2
DR_46690,576,1937,2,3
DR_22167,545,1483,2,2
DR_46261,574,1625,2,3
DR_65855,553,1458,2,2
DR_26500,518,1987,2,3
DR_45807,570,2242,2,3
DR_15857,643,2867,2,3
DR_71362,578,2582,2,2
DR_19333,545,2145,2,3
DR_57626,591,2361,2,1
DR_41561,592,2243,2,3
DR_63627,1617,7470,5,3
DR_48473,1520,12859,3,1
DR_39410,819,4377,3,3
DR_43769,599,1844,2,3
DR_51081,545,2693,2,2
DR_14373,546,2470,2,3
DR_66285,557,1749,2,2
DR_37075,551,1941,2,2
DR_33767,561,1981,2,2
DR_23488,542,4455,2,2
DR_38432,519,1638,2,2
DR_30742,562,1891,2,2
DR_16422,566,1737,2,2
DR_44170,557,1451,2,2
DR_50460,560,1410,2,2
DR_62643,541,1835,2,1
DR_18610,584,1892,2,2
DR_24476,566,533,2,2
DR_46267,553,2364,2,2
DR_63223,530,2129,2,2
DR_56636,571,2424,2,2
DR_64190,549,2065,2,3
DR_32668,551,1705,2,2
DR_57573,556,1992,2,2
DR_36470,564,2369,2,2
DR_55591,552,1520,2,2
DR_19133,571,1648,2,3
DR_14520,539,1561,2,2
DR_74594,525,1803,2,2
DR_34187,557,1374,2,3
DR_60331,521,1176,2,3
DR_68088,582,1518,2,3
DR_67870,558,1477,2,3
DR_34044,574,1720,2,3
DR_25362,567,1854,2,2
DR_45564,538,1748,2,2
DR_16975,504,705,2,3
DR_55486,575,1576,2,3
DR_11453,535,1903,2,3
DR_59840,557,2037,2,3
DR_74922,588,1659,2,2
DR_64384,582,1841,2,3
DR_47008,515,1891,2,3
DR_44407,551,1571,2,2
DR_39695,574,1476,2,3
DR_37924,540,1710,2,3
DR_33145,558,1883,2,3
DR_46967,518,1926,2,3
DR_67200,1711,20564,6,1
DR_74378,674,2137,2,3
DR_15491,569,1591,2,2
DR_42229,537,1492,2,3
DR_72203,1502,12652,3,2
DR_28783,593,2671,2,2
DR_7041,482,1846,2,2
DR_28156,521,1531,2,2
DR_64727,634,2586,2,1
DR_25133,487,1814,2,2
DR_7337,525,1900,2,3
DR_7055,585,2236,2,1
DR_33196,1676,10542,4,3
DR_15119,586,2155,2,2
DR_46223,522,2125,2,2
DR_40602,589,2615,2,2
DR_12972,580,1942,2,2
DR_11052,545,1820,2,2
DR_70917,562,1883,2,2
DR_21701,552,1663,2,2
DR_14634,547,2436,2,2
DR_26827,559,1580,2,2
DR_38169,546,2301,2,3
DR_60956,560,1685,2,3
DR_32848,561,1631,2,3
DR_22103,554,1587,2,2
DR_54627,557,2368,2,3
DR_12048,598,2270,2,2
DR_61330,562,2097,2,2
DR_67358,555,2280,2,3
DR_40914,558,1644,2,3
DR_34399,501,1448,2,1
DR_49445,567,1382,2,3
DR_57536,596,2120,2,3
DR_32346,546,1612,2,3
DR_43672,566,1772,2,3
DR_10836,535,1431,2,2
DR_15289,1307,1665,4,3
DR_43960,571,1730,2,2
DR_24783,1689,24141,6,2
DR_20355,779,2890,2,2
DR_4540,561,2025,2,3
DR_36108,519,1381,2,2
DR_57294,580,1785,2,3
DR_73539,530,1211,2,2
DR_21266,505,1044,2,3
DR_12404,610,2162,2,3
DR_20768,558,1610,2,2
DR_72257,570,1885,2,2
DR_67232,806,2325,4,3
DR_63943,1498,11575,3,3
DR_28112,641,1374,2,3
DR_70681,605,2337,2,3
DR_55715,566,1497,2,1
DR_24243,1686,15984,5,2
DR_18316,584,1741,2,2
DR_16142,521,917,2,3
DR_24659,561,1581,2,3
DR_65144,553,1966,2,2
DR_4210,695,2808,2,2
DR_56213,550,2699,2,2
DR_15750,541,1748,2,2
DR_70510,568,1918,2,2
DR_22311,539,1598,2,1
DR_49024,561,1620,2,2
DR_43675,564,1781,2,2
DR_11586,570,2199,2,2
DR_30361,586,1803,2,2
DR_33890,522,1562,2,2
DR_70151,547,1462,2,2
DR_69883,552,2024,2,2
DR_46707,584,2089,2,1
DR_6498,567,1738,2,2
DR_74389,547,2192,2,2
DR_39754,536,2408,2,2
DR_14963,556,1057,2,2
DR_19735,549,1852,2,2
DR_6249,561,2661,2,2
DR_63399,562,2184,2,3
DR_68671,563,2433,2,2
DR_6259,551,1595,2,2
DR_57955,546,2287,2,3
DR_59143,551,1999,2,3
DR_69838,563,1568,2,3
DR_29915,561,1759,2,3
DR_37242,551,2389,2,2
DR_24961,599,2121,2,2
DR_28633,533,1331,2,2
DR_42254,542,2243,2,2
DR_47398,604,2547,2,2
DR_57678,563,2228,2,2
DR_53995,543,1854,2,2
DR_61151,572,1482,2,3
DR_56770,594,1364,2,3
DR_41004,633,3028,2,3
DR_72630,597,1676,2,3
DR_70452,580,1948,2,2
DR_35567,672,2486,2,3
DR_43236,560,1614,2,2
DR_71504,507,1469,2,3
DR_55178,551,1240,2,2
DR_60362,848,11236,3,3
DR_52737,1649,33545,6,2
DR_59795,509,1464,2,3
DR_74909,485,1519,2,3
DR_45455,547,1419,2,2
DR_66316,493,919,2,2
DR_15299,489,800,2,2
DR_57908,1717,15935,5,1
DR_55627,591,1048,2,2
DR_58269,514,1237,2,2
DR_70015,903,7530,3,2
DR_59752,593,2889,2,2
DR_5946,529,1596,2,2
DR_24411,855,2187,4,2
DR_5485,589,1693,2,2
DR_38101,543,905,2,2
DR_54945,1718,24771,5,2
DR_10279,586,1996,2,2
DR_44378,622,1500,2,3
DR_57059,575,1736,2,3
DR_47541,506,1576,2,2
DR_12695,670,3001,2,3
DR_49463,1067,3009,3,2
DR_73239,590,1987,2,2
DR_14161,528,1480,2,2
DR_37328,599,2267,2,2
DR_67183,550,2351,2,2
DR_63738,522,1673,2,2
DR_23319,1664,15384,6,2
DR_55679,557,1600,2,2
DR_74345,572,1312,2,2
DR_21852,488,2128,2,1
DR_41422,577,1780,2,2
DR_75164,528,1643,2,2
DR_33723,543,2433,2,2
DR_63622,571,1138,2,2
DR_23533,545,1215,2,2
DR_42926,570,2700,2,2
DR_15136,551,1830,2,3
DR_4190,529,1982,2,3
DR_61470,891,6200,4,3
DR_54712,1119,910,2,1
DR_14994,968,2446,3,3
DR_57428,558,1748,2,3
DR_56773,528,1477,2,3
DR_17761,1687,22383,5,3
DR_32844,547,2106,2,2
DR_14466,1733,19130,5,3
DR_28995,509,425,2,2
DR_44373,552,1375,2,3
DR_70234,552,1631,2,2
DR_23323,1717,26556,6,2
DR_45116,541,1663,2,2
DR_49597,568,2322,2,3
DR_13626,567,2007,2,2
DR_38695,550,2254,2,2
DR_71490,1667,24608,5,3
DR_28811,1743,29987,6,1
DR_67538,1713,26679,6,1
DR_70682,538,1616,2,2
DR_20278,1118,3322,3,3
DR_26800,1719,27132,6,3
DR_74675,1731,18426,6,1
DR_34114,599,1935,2,3
DR_33010,1985,30175,5,1
DR_5401,1690,22265,6,2
DR_60321,1988,18991,5,2
DR_44018,1843,29103,6,1
DR_65428,1680,27919,6,1
DR_73852,1726,28925,6,3
DR_69422,1707,23106,5,1
DR_43137,2035,19734,5,1
DR_21099,1746,15531,5,3
DR_71035,2030,17390,5,1
DR_6974,1694,18184,6,1
DR_38322,1715,22558,6,1
DR_14338,1471,14421,6,3
DR_38559,1705,15466,6,1
DR_41122,1693,14608,5,3
DR_6967,453,607,2,2
DR_10573,473,1207,2,2
DR_64186,1748,19637,5,2
DR_50692,1527,13892,3,2
DR_68074,1726,17818,6,1
DR_71683,679,2088,2,3
DR_42065,1731,16636,4,3
DR_18149,1928,25878,6,1
DR_16414,574,1589,2,3
DR_21634,927,3288,4,2
DR_5608,1701,22667,5,2
DR_69202,1709,18376,4,3
DR_39813,1665,18933,5,2
DR_19314,608,2300,2,2
DR_26588,555,1229,2,2
DR_32562,537,1618,2,2
DR_32927,1790,17844,5,1
DR_5419,535,2179,2,2
DR_30895,1233,12228,2,1
DR_49819,564,1559,2,2
DR_20335,490,1754,2,2
DR_67550,1103,4017,4,2
DR_37558,1769,30916,4,2
DR_63775,766,3266,3,2
DR_14524,712,5514,2,2
DR_17455,1699,41842,6,1
DR_58718,611,3557,2,2
DR_65702,1709,25602,5,3
DR_26361,1689,14206,4,3
DR_52849,1769,43774,6,1
DR_33853,555,1724,2,2
DR_38714,531,2746,2,2
DR_64933,567,2553,2,3
DR_59243,1691,21318,4,2
DR_27100,532,2081,2,2
DR_28729,1659,16095,4,3
DR_48320,1726,28030,6,3
DR_69378,893,7466,2,2
DR_19280,1739,18654,4,1
DR_29488,611,2285,2,3
DR_10383,1702,21763,5,3
DR_48342,1963,38867,5,3
DR_6323,1706,25884,6,1
DR_74493,1713,13561,5,1
DR_50077,1749,30450,6,3
DR_27031,1718,23025,6,1
DR_30409,1701,18768,6,1
DR_64641,580,2714,2,2
DR_5670,577,1793,2,2
DR_16257,1497,14882,6,3
DR_47032,1687,20094,6,2
DR_22862,846,2624,3,3
DR_67934,1721,29325,6,2
DR_21936,1708,19327,6,3
DR_18707,1750,19828,5,1
DR_52415,2016,23956,5,2
DR_50503,1701,10356,5,2
DR_68518,626,2323,2,3
DR_71755,1708,15328,5,1
DR_33518,1689,25987,5,2
DR_16314,1738,19888,6,1
DR_64406,1904,12084,6,1
DR_72342,2052,16145,5,1
DR_36942,1661,16211,5,3
DR_65389,1993,14023,5,3
DR_43510,519,1688,2,3
DR_69808,1049,5680,2,3
DR_51029,1695,28580,6,1
DR_66545,1695,10745,5,3
DR_71828,570,2281,2,1
DR_62882,1693,12750,5,1
DR_48917,2030,14050,4,1
DR_44495,2013,29950,7,1
DR_52968,619,1906,2,1
DR_17873,1693,27002,6,3
DR_56869,661,2786,2,3
DR_23026,587,2510,2,3
DR_67881,815,4066,2,1
DR_17082,1675,25419,5,2
DR_32441,1707,25976,5,2
DR_67194,802,3018,2,2
DR_69762,1720,15365,5,2
DR_40399,752,2203,2,2
DR_61775,546,2510,2,2
DR_45426,625,2371,2,2
DR_48274,1672,14944,5,2
DR_11064,1741,30023,6,1
DR_26033,1665,17770,5,2
DR_74041,1729,38301,6,2
DR_4554,1731,16737,6,2
DR_72066,721,3646,2,2
DR_57050,1688,10527,4,2
DR_65980,1712,16746,5,1
DR_55086,579,2982,2,2
DR_33270,1693,29376,5,2
DR_71482,1642,14615,4,2
DR_47657,1682,16193,5,2
DR_62585,587,1791,2,2
DR_34943,526,2171,2,2
DR_54882,594,1799,2,3
DR_22627,1938,17175,5,3
DR_26115,1701,23275,6,1
DR_46827,1855,9336,4,1
DR_34741,883,10783,2,2
DR_50812,1675,31089,6,1
DR_34382,556,1396,2,3
DR_57433,654,2537,2,3
DR_53345,982,9359,2,3
DR_61613,539,3067,2,3
DR_56720,1711,29807,6,1
DR_43083,577,1880,2,3
DR_26897,529,1703,2,3
DR_34967,1666,16843,4,1
DR_24297,592,1889,2,1
DR_61654,601,1536,2,3
DR_68195,511,1582,2,1
DR_24386,1759,29921,6,1
DR_63503,1733,29624,6,1
DR_36866,2024,23304,6,1
DR_10250,1129,3544,4,3
DR_51748,1766,29773,6,2
DR_28779,925,16366,4,3
DR_67170,1690,24471,6,3
DR_62712,1090,1699,3,2
DR_32045,917,10558,2,2
DR_16426,1699,21326,6,1
DR_29942,1949,21656,6,3
DR_24301,1687,17132,6,3
DR_42757,2043,37130,6,1
DR_68185,1024,7320,2,2
DR_47879,1477,3400,5,3
DR_70187,1955,14388,5,1
DR_56413,1726,20837,6,3
DR_34251,2053,15337,5,2
DR_18200,1744,18461,5,1
DR_38992,2042,21111,5,2
DR_53250,1703,29285,6,3
DR_69429,1691,18549,5,3
DR_44327,1979,24857,5,3
DR_22567,2021,19913,6,1
DR_22247,1065,10158,2,3
DR_15058,550,1424,2,3
DR_60686,1692,16474,6,2
DR_42485,1296,3662,4,3
DR_71290,587,1741,2,2
DR_56747,1675,21763,6,2
DR_33225,607,2382,2,3
DR_55302,729,5104,2,3
DR_48043,588,2077,2,2
DR_60771,1738,18633,5,1
DR_28111,539,1573,2,3
DR_74419,540,1408,2,3
DR_46589,1690,26458,6,2
DR_25192,1240,9255,2,3
DR_17399,619,2126,2,2
DR_55503,1667,17449,5,2
DR_56637,513,1285,2,2
DR_43660,694,1148,2,2
DR_43678,593,1469,2,2
DR_44440,1666,15702,4,2
DR_27464,1697,31339,6,1
DR_26559,547,1744,2,2
DR_62717,597,2353,2,2
DR_22412,1157,3690,4,2
DR_29337,1060,2765,3,2
DR_27883,571,2441,2,2
DR_33048,1707,47896,6,2
DR_26265,593,2816,2,2
DR_56907,1226,17343,3,2
DR_38016,571,2213,2,1
DR_65862,631,2565,2,2
DR_56136,654,2012,2,2
DR_20004,533,2244,2,1
DR_57944,536,1948,2,3
DR_71415,530,2036,2,3
DR_73557,588,3230,2,3
DR_29665,684,2633,2,2
DR_65375,561,1879,2,2
DR_33043,571,2480,2,3
DR_49633,561,1689,2,3
DR_11477,577,1604,2,3
DR_50982,975,5293,3,3
DR_73728,767,4040,3,3
DR_70521,552,2754,2,3
DR_18588,565,3323,2,2
DR_60103,547,2799,2,2
DR_60082,851,4332,4,1
DR_72133,552,2560,2,3
DR_57213,1689,23499,6,3
DR_15233,532,2284,2,3
DR_48786,518,1816,2,3
DR_66813,548,1906,2,2
DR_57740,561,1334,2,3
DR_58319,600,2316,2,2
DR_40802,2004,34093,7,2
DR_27842,594,2341,2,3
DR_54323,542,1592,2,2
DR_5961,905,2344,4,2
DR_20489,916,2704,4,3
DR_49737,2005,23184,5,1
DR_66292,661,2457,2,3
DR_65038,531,2169,2,2
DR_24276,1737,27985,6,1
DR_46821,1975,14279,5,1
DR_6691,877,2014,3,1
DR_74308,2036,23133,6,1
DR_42810,2034,30144,6,1
DR_49061,1729,23345,6,1
DR_41250,1402,17763,6,2
DR_64620,518,1584,2,2
DR_49430,2080,16000,6,1
DR_12118,921,3432,4,1
DR_73062,595,1793,2,1
DR_26497,532,2225,2,2
DR_22937,1715,28647,6,1
DR_37851,1778,32394,6,1
DR_24079,538,2063,2,2
DR_67597,1191,2800,4,3
DR_64006,1750,24930,6,3
DR_32662,599,2700,2,2
DR_52599,645,2592,2,2
DR_45651,577,1862,2,2
DR_4912,611,1749,2,2
DR_16999,534,1983,2,2
DR_11461,575,1732,2,2
DR_72932,568,1738,2,2
DR_30528,578,1778,2,2
DR_71021,578,2209,2,2
DR_32522,498,2264,2,2
DR_46284,579,2352,2,2
DR_70056,579,2315,2,2
DR_27941,613,3236,2,2
DR_21064,562,2013,2,3
DR_68180,618,2211,2,3
DR_40789,583,1854,2,3
DR_41287,603,2091,2,3
DR_28368,581,2588,2,3
DR_34535,531,1819,2,3
DR_25768,596,2631,2,3
DR_38983,600,2624,2,3
DR_50952,1068,2671,3,3
DR_39378,552,2342,2,3
DR_33129,549,1811,2,3
DR_65824,620,2989,2,3
DR_51484,543,2709,2,2
DR_18659,528,2021,2,3
DR_46128,526,2398,2,3
DR_59434,541,2093,2,3
DR_72042,555,1137,2,3
DR_47881,594,1798,2,3
DR_45204,552,1461,2,3
DR_66754,673,2535,2,3
DR_56061,727,3254,2,3
DR_55336,605,1975,2,2
DR_18710,564,2608,2,3
DR_55059,562,2525,2,3
DR_31646,586,2447,2,3
DR_54724,838,2951,3,2
DR_15225,538,1442,2,3
DR_26288,1175,5103,4,2
DR_24063,1003,11476,3,1
DR_32905,596,1723,2,3
DR_46208,950,2291,4,3
DR_46218,1390,12697,6,3
DR_30132,877,2563,3,2
DR_39616,1662,16525,6,2
DR_37504,1058,5350,4,2
DR_43632,563,1946,2,2
DR_72909,534,1849,2,2
DR_33255,1738,21898,6,2
DR_55813,581,2259,2,2
DR_30112,860,2146,3,2
DR_21791,614,2519,2,2
DR_70741,610,2365,2,3
DR_11383,563,2194,2,2
DR_24345,536,1653,2,2
DR_41196,571,2148,2,2
DR_75210,539,1992,2,2
DR_14937,553,826,2,2
DR_54643,548,2229,2,2
DR_49554,592,1958,2,2
DR_32442,563,2490,2,2
DR_18308,560,2281,2,2
DR_69093,897,2959,3,1
DR_15147,562,1560,2,2
DR_52555,529,2379,2,2
DR_20938,558,2101,2,2
DR_56971,583,2418,2,2
DR_55235,556,1644,2,2
DR_14355,528,2307,2,3
DR_15615,574,1963,2,2
DR_73913,562,1851,2,2
DR_55205,553,2966,2,3
DR_4796,561,1839,2,3
DR_45450,536,1379,2,2
DR_56860,576,1962,2,2
DR_48799,531,1820,2,2
DR_15549,556,2287,2,3
DR_39474,569,1891,2,2
DR_62557,561,2286,2,2
DR_64847,521,1766,2,2
DR_73153,551,2425,2,2
DR_37910,566,3121,2,3
DR_4152,611,2172,2,3
DR_54334,594,1910,2,3
DR_59253,534,1804,2,2
DR_57722,570,1848,2,2
DR_26155,566,1981,2,2
DR_24547,534,2705,2,2
DR_18117,556,1410,2,3
DR_69059,592,1538,2,3
DR_53989,537,2058,2,3
DR_63860,1705,28989,6,1
DR_17159,575,1958,2,2
DR_44191,908,13516,3,3
DR_21690,614,2115,2,2
DR_32591,1700,15703,6,1
DR_64093,912,6459,2,3
DR_15175,1716,19331,5,1
DR_17239,2093,20025,4,1
DR_30211,536,1723,2,3
DR_63639,1420,10402,6,3
DR_22809,944,1898,2,2
DR_12190,531,1137,2,1
DR_38823,1049,10342,2,3
DR_61444,2081,25898,6,1
DR_49299,1270,3293,4,2
DR_35643,1688,17026,5,2
DR_30618,1601,8356,5,3
DR_18446,946,3220,4,3
DR_67268,752,2433,2,2
DR_13697,569,2657,2,3
DR_70694,523,841,2,2
DR_63552,1705,12008,5,1
DR_21203,1528,15146,3,3
DR_7190,1707,16430,5,3
DR_25199,1971,12633,4,2
DR_19453,1163,14757,3,3
DR_74217,790,6693,2,3
DR_42164,527,1833,2,3
DR_46473,533,2297,2,3
DR_45277,853,3896,2,3
DR_64995,1633,24809,6,2
DR_50533,1647,21085,5,2
DR_44473,1699,24520,5,1
DR_39996,624,2410,2,2
DR_45933,1720,23872,6,2
DR_66158,1705,27732,5,2
DR_64262,2071,25118,6,2
DR_63056,1693,20014,6,2
DR_73433,588,1905,2,2
DR_45356,565,2532,2,2
DR_62000,957,13313,3,2
DR_50627,569,1674,2,2
DR_42238,1128,4529,4,1
DR_56780,962,10278,2,2
DR_70855,1301,4060,3,2
DR_68740,547,2362,2,1
DR_28130,527,1798,2,2
DR_22290,1665,31473,6,2
DR_60920,523,1604,2,2
DR_61725,739,1156,2,3
DR_42088,532,3138,2,2
DR_65132,860,2311,3,2
DR_42558,1638,20577,4,3
DR_17760,1691,31747,5,3
DR_21178,1677,23495,5,2
DR_55221,1372,7333,4,2
DR_13862,1689,29074,6,2
DR_31106,1748,29104,6,2
DR_26906,1999,23247,5,1
DR_30535,1692,15498,5,3
DR_35298,1975,26337,6,2
DR_13358,1731,29111,6,1
DR_29324,1713,21585,6,1
DR_41490,1733,26257,6,1
DR_49650,548,2262,2,3
DR_18676,1700,17163,6,1
DR_42628,1684,17018,4,3
DR_68654,1690,15273,6,2
DR_21106,2022,17847,5,3
DR_44415,506,1529,2,3
DR_56149,1715,22237,6,3
DR_58823,1035,3146,3,3
DR_51407,1940,20543,5,1
DR_59028,1680,10675,5,1
DR_13343,2005,22129,5,1
DR_36963,1703,22967,6,1
DR_35949,2064,26160,6,2
DR_22585,1686,33480,6,1
DR_74399,482,1389,2,2
DR_42112,2035,20781,6,1
DR_46185,2092,24289,7,2
DR_70042,1693,11967,5,3
DR_52302,2018,19748,5,2
DR_67449,1722,19382,5,1
DR_56513,2022,16447,6,1
DR_71995,1063,10370,2,3
DR_35091,620,2471,2,3
DR_66618,598,2722,2,3
DR_66554,638,2042,2,2
DR_4842,614,1688,2,3
DR_68213,598,1491,2,2
DR_12062,663,3151,2,3
DR_17807,623,1530,2,3
DR_30337,521,1897,2,2
DR_69971,541,1356,2,2
DR_33570,582,2553,2,2
DR_67261,488,1516,2,2
DR_40237,1736,25424,6,2
DR_64263,624,1221,2,2
DR_6289,1725,35866,6,1
DR_54402,1078,14861,3,2
DR_44363,1714,25574,6,2
DR_18305,544,2860,2,2
DR_19012,600,3054,2,2
DR_34110,1699,37572,6,1
DR_35562,1584,57230,6,1
DR_35333,563,2108,2,2
DR_42491,1718,32417,5,2
DR_22734,852,790,2,2
DR_34200,941,9800,3,3
DR_34065,1243,13867,4,2
DR_49045,633,2399,2,2
DR_22352,526,2626,2,3
DR_72450,1693,32155,5,2
DR_62282,589,2091,2,3
DR_41696,560,2043,2,2
DR_71063,615,2556,2,2
DR_11171,1692,16167,4,2
DR_60757,1772,23727,6,3
DR_21699,784,8428,2,3
DR_57330,2018,20767,6,2
DR_19554,1816,19556,5,2
DR_40970,1710,25673,6,2
DR_40868,936,2887,3,3
DR_55194,1695,26325,6,2
DR_48648,1713,29867,6,1
DR_46522,2001,26276,5,2
DR_68673,1744,26720,6,2
DR_68942,1771,16754,7,3
DR_71911,1746,29916,6,1
DR_4346,1696,27400,6,2
DR_28721,1711,26092,6,2
DR_58368,1741,26418,5,2
DR_72037,1706,18188,6,2
DR_58063,2013,24983,5,2
DR_43281,602,1770,2,2
DR_14371,515,1376,2,3
DR_12921,1703,21704,6,3
DR_28761,2004,22429,5,2
DR_48910,568,1923,2,2
DR_62895,2002,12178,5,1
DR_51097,1720,20650,6,2
DR_5353,2026,24662,6,1
DR_29064,1706,27046,6,3
DR_51257,2036,25114,6,2
DR_44837,1729,13567,6,1
DR_69584,1066,10952,2,2
DR_32129,516,1481,2,2
DR_71402,2018,24597,6,1
DR_25907,1753,19823,5,3
DR_19259,619,1494,2,3
DR_66866,1695,11372,5,1
DR_71270,600,1890,2,2
DR_64301,1731,12979,6,1
DR_5051,1293,6675,2,3
DR_31394,1701,15006,4,1
DR_21733,1767,28948,6,3
DR_63299,717,2955,2,2
DR_73781,547,1837,2,3
DR_12433,1685,25318,5,2
DR_36064,1728,32807,6,2
DR_41625,1763,28539,6,2
DR_49588,1180,14551,3,2
DR_27105,1077,7085,4,2
DR_49607,1076,3109,4,1
DR_19581,570,1825,2,2
DR_66651,1057,10108,4,2
DR_62678,720,3449,2,2
DR_15575,667,2588,2,2
DR_11783,1707,15445,4,1
DR_46942,1723,52616,6,1
DR_60952,667,3556,2,2
DR_34166,1746,51803,6,2
DR_26945,529,3309,2,2
DR_14360,894,12229,2,2
DR_57039,569,2786,2,2
DR_52904,576,3277,2,3
DR_20218,757,2669,2,2
DR_74414,1704,15055,6,1
DR_56644,757,14290,3,3
DR_26662,593,3747,2,2
DR_45319,1709,25958,6,3
DR_63989,1682,33500,6,3
DR_16643,1733,47296,6,3
DR_50739,561,1384,2,2
DR_50794,547,1593,2,2
DR_38063,752,2882,2,1
DR_13885,1704,22603,6,2
DR_20686,1713,19482,6,2
DR_43147,2010,18773,5,2
DR_52519,1727,33722,6,1
DR_63634,1666,25610,5,3
DR_43820,1731,25431,6,2
DR_68661,1929,23126,6,1
DR_59418,1746,18244,4,1
DR_72904,1029,2427,3,1
DR_54378,588,2524,2,3
DR_27310,1695,17067,6,1
DR_33022,1727,22304,6,2
DR_27637,2024,28471,6,3
DR_42312,1959,28288,6,3
DR_26985,1673,10403,5,2
DR_11880,1806,17585,4,3
DR_12036,2023,21364,5,1
DR_26582,1759,25170,6,3
DR_30628,1976,24578,6,3
DR_64701,1713,19999,6,2
DR_23290,604,2147,2,3
DR_16610,1474,9155,5,3
DR_10108,2037,19073,5,1
DR_69523,2009,17243,5,1
DR_46460,1695,18684,5,3
DR_73594,621,1879,2,3
DR_67304,1354,6227,5,2
DR_30575,646,2670,2,3
DR_18568,1719,24868,5,3
DR_15891,1694,23485,5,2
DR_50864,556,1906,2,3
DR_42216,1687,24213,6,2
DR_16261,931,5925,2,2
DR_30830,847,4127,2,3
DR_69281,1713,17513,6,1
DR_56310,643,2491,2,2
DR_22913,1694,12247,5,2
DR_52665,1688,15830,5,2
DR_58611,1163,9098,4,2
DR_74741,1917,19422,4,1
DR_16561,859,2802,3,2
DR_60902,551,1737,2,2
DR_64257,1093,12706,3,2
DR_74351,596,4064,2,1
DR_37974,584,2502,2,2
DR_63929,923,11938,2,2
DR_54811,591,1521,2,2
DR_74765,556,2466,2,2
DR_63698,1687,45051,6,2
DR_67397,1702,28117,6,1
DR_72868,667,2423,2,3
DR_37635,642,4498,2,3
DR_28067,498,1286,2,3
DR_41284,535,2017,2,2
DR_51751,548,956,2,3
DR_31085,572,2240,2,3
DR_11827,971,2040,3,2
DR_40361,978,2927,4,3
DR_42681,614,2061,2,3
DR_45476,1423,10219,3,3
DR_17207,1804,14219,4,2
DR_13680,483,1944,2,3
DR_14667,574,2277,2,2
DR_63530,1697,22999,6,3
DR_10595,1079,3453,3,3
DR_27645,1668,32313,6,2
DR_70927,2097,28376,6,3
DR_64499,1374,4481,5,3
DR_38008,1997,23243,5,2
DR_13749,1865,19088,4,2
DR_12563,2000,28854,6,2
DR_49355,638,166,2,2
DR_54935,1751,20520,6,2
DR_21967,1784,28546,6,2
DR_71589,2049,23911,5,3
DR_69305,1638,6931,5,2
DR_19367,1884,10115,5,1
DR_44474,1708,22899,5,3
DR_40152,2057,23714,6,2
DR_29866,1692,11830,5,3
DR_28023,1256,9075,2,3
DR_24979,1994,20874,5,2
DR_43772,1728,26444,6,2
DR_53337,551,2031,2,3
DR_26175,1686,28702,6,3
DR_42601,1407,3477,4,2
DR_48379,750,2396,2,3
DR_70522,1690,26113,5,2
DR_31338,534,1752,2,2
DR_41000,627,2135,2,3
DR_13651,1705,28471,6,1
DR_19946,1762,27441,6,3
DR_27933,563,1858,2,2
DR_44678,1719,19649,6,2
DR_49279,734,6337,2,2
DR_7364,855,2107,3,2
DR_21488,1043,9496,2,2
DR_45829,589,1852,2,2
DR_31088,560,2029,2,2
DR_66517,512,1842,2,2
DR_33962,534,1443,2,2
DR_18564,712,1507,2,2
DR_42878,521,1703,2,2
DR_12959,513,2879,2,2
DR_30599,1081,3581,3,2
DR_62803,640,3032,2,2
DR_51582,544,3350,2,2
DR_20202,503,1462,2,1
DR_51545,664,4722,2,2
DR_44050,638,2831,2,2
DR_32456,554,2100,2,3
DR_22876,542,1661,2,2
DR_28246,609,2480,2,2
DR_63863,557,1732,2,1
DR_29289,538,3136,2,2
DR_45040,559,1684,2,2
DR_4236,568,2628,2,3
DR_17679,555,1521,2,3
DR_59636,558,2836,2,2
DR_17549,531,1645,2,1
DR_6919,554,2153,2,3
DR_66736,536,1430,2,3
DR_65967,591,1467,2,3
DR_42213,579,1537,2,3
DR_12208,796,4423,3,2
DR_35395,535,1993,2,3
DR_46021,586,2307,2,2
DR_46182,536,1606,2,3
DR_61773,1992,11254,4,1
DR_54419,1721,25791,6,3
DR_68321,1697,33760,6,1
